1539;278;STAF;16;31;102;GEDUNG KANTOR;BROTHER;Besi;5;;5;0;0;0;64bdcc3a4be3d6. LEMARI ARSIP 2 PINTU.jpg;-
1540;178;STAF;16;31;102;GEDUNG KANTOR;BROTHER;Besi;1;;1;0;0;0;64bdcd069f46d7. FILLING CABINET.jpg;-
1541;275;STAF;16;31;102;GEDUNG KANTOR;LG 22MM430M;Ebonit;1;;1;0;0;0;64bdcd06a384c8. MONITOR PC.jpg;-
1542;480;STAF;16;31;102;GEDUNG KANTOR;SAMSUNG;Ebonit;1;;1;0;0;0;64bdce0a408409. PC.jpg;-
1543;275;STAF;16;31;102;GEDUNG KANTOR;LG/19M38A;Ebonit;1;;1;0;0;0;64bdce0a4695b10. MONITOR PC.jpg;-
1544;280;Diklat;49;187;82;GEDUNG KANTOR;BROTHER;Besi;1;;1;0;0;0;64bdce500dfe91.jpeg;-
1545;828;Diklat;49;187;82;GEDUNG KANTOR;POLYTRON;Ebonit;1;;1;0;0;0;64bdce50136b82.jpeg;-
1546;480;STAF;16;31;102;GEDUNG KANTOR;LG;Ebonit;1;;1;0;0;0;64bdcea4043bd11.PC LG.jpg;-
1547;55;STAF;16;31;102;GEDUNG KANTOR;EPSON / L3110;Ebonit;2;;2;0;0;0;64bdcea4080df12. PRINTER.jpg;-
1548;132;OPERATOR;21;57;98;OPERATOR;PF ANTENNA 850;Ebonit;1;;1;0;0;0;64bdcf24daf261 ANTENA.jpg;-
1549;828;OPERATOR;21;57;98;OPERATOR;MASPION MD-16 PAS;Ebonit;1;;1;0;0;0;64bdcf24edf602 DISPENSER.jpg;-
1550;290;Diklat;49;187;82;GEDUNG KANTOR;-;Ebonit;1;;1;0;0;0;64bdcf35c147d3.jpeg;-
1551;294;Diklat;49;187;82;GEDUNG KANTOR;-;Ebonit;7;;7;0;0;0;64bdcf35c547b4.jpeg;-
1552;275;STAF;16;31;102;GEDUNG KANTOR;LG;Ebonit;1;;1;0;0;0;64bdcf61052d213. MONITOR PC.jpg;-
1553;480;STAF;16;31;102;GEDUNG KANTOR;ASUS;Ebonit;1;;1;0;0;0;64bdcf610940c14. PC.jpeg;-
1554;88;OPERATOR;21;57;98;OPERATOR;SHARP MODEL LC-24SA4100I;Ebonit;1;;1;0;0;0;64bdcfa229f9d3 TV LED.jpg;-
1555;237;OPERATOR;21;57;98;OPERATOR;MASPION MODEL : PW-452;Ebonit;1;;1;0;0;0;64bdcfa22e5f14 KIPAS ANGIN.jpg;-
1556;275;Diklat;49;187;82;GEDUNG KANTOR;LG;Ebonit;4;;4;0;0;0;64bdcfab3be495.jpeg;-
1557;480;Diklat;49;187;82;GEDUNG KANTOR;-;Ebonit;4;;4;0;0;0;64bdcfab4012d6.jpeg;-
1558;0;POMPA;21;57;98;OPERATOR;0;0;0;0;0;0;0;0;0;0
1559;55;STAF;16;31;102;GEDUNG KANTOR;EPSON/3210;Ebonit;1;;1;0;0;0;64bdd0539f8a815. PRINTER.jpg;-
1560;1146;STAF;16;31;102;GEDUNG KANTOR;EPSON / LX-310;Ebonit;1;;1;0;0;0;64bdd053a39f516. PRINTER DOT MATRIK.jpg;-
1561;441;Diklat;49;187;82;GEDUNG KANTOR;ICA;Ebonit;4;;4;0;0;0;64bdd056efc22Logo Perumdam.jpg;-
1562;55;Diklat;49;187;82;GEDUNG KANTOR;EPSON L3110;Ebonit;3;;3;0;0;0;64bdd057034238.jpeg;-
1563;0;Kepegawaian;49;187;82;GEDUNG KANTOR;0;0;0;0;0;0;0;0;0;0
1564;275;STAF;16;31;102;GEDUNG KANTOR;LG;Ebonit;1;;1;0;0;0;64bdd0c5541a717. MONITOR PC.jpg;-
1565;480;STAF;16;31;102;GEDUNG KANTOR;BRIZZ;Ebonit;1;;1;0;0;0;64bdd0c55809d18. PC.jpg;-
1566;507;POMPA;21;57;98;OPERATOR;WILO TYPE MV1954/1-3/E;Besi;2;;2;0;0;0;64bdd17f985aa1 POMPA DISTRIBUSI.jpg;( NO 1 & 2 )
1567;331;POMPA;21;57;98;OPERATOR;TEE G2E FA 200L2C-40 H;Besi;2;;2;0;0;0;64bdd17f9db892 MOTOR POMPA DISTRIBUSI.jpg;-
1568;280;Kepegawaian;49;187;82;GEDUNG KANTOR;BROTHER;Besi;3;;3;0;0;0;64bdd2151c8c41.jpeg;-
1569;480;Kepegawaian;49;187;82;GEDUNG KANTOR;-;Ebonit;7;;7;0;0;0;64bdd215207582.jpeg;-
1570;830;POMPA;21;57;98;OPERATOR;EXPO;Ebonit;1;;1;0;0;0;64bdd25da64303 MEJA KRJ.jpg;-
1571;253;POMPA;21;57;98;OPERATOR;POLARIS;Ebonit;2;;2;0;0;0;64bdd25daa9e44 KURSI KERJA.jpg;-
1572;275;STAF;16;31;102;GEDUNG KANTOR;LG;Ebonit;1;;1;0;0;0;64bdd264ebe2619. LAYAR MONITOR.jpeg;-
1573;480;STAF;16;31;102;GEDUNG KANTOR;LG;Ebonit;1;;1;0;0;0;64bdd264f0ad320. PC LG.jpg;-
1574;290;Kepegawaian;49;187;82;GEDUNG KANTOR;-;Ebonit;2;;2;0;0;0;64bdd28ec81f2Logo Perumdam.jpg;-
1575;294;Kepegawaian;49;187;82;GEDUNG KANTOR;-;Ebonit;1;;1;0;0;0;64bdd28ecce08Logo Perumdam.jpg;-
1576;55;STAF;16;31;102;GEDUNG KANTOR;PIXMA / IP 2770;Ebonit;1;;1;0;0;0;64bdd2e75ff1721. PRINTER.jpg;-
1577;481;STAF;16;31;102;GEDUNG KANTOR;LENOVO PUTIH F0BV004DI;Ebonit;1;;1;0;0;0;64bdd2e76401722.PC ALL IN ONE.jpg;-
1578;275;Kepegawaian;49;187;82;GEDUNG KANTOR;LG, HP, DELL;Ebonit;7;;7;0;0;0;64bdd2e9e10415.jpeg;-
1579;544;Kepegawaian;49;187;82;GEDUNG KANTOR;AVISION AD125;Ebonit;2;;2;0;0;0;64bdd2e9e54536.jpeg;-
1580;79;POMPA;21;57;98;OPERATOR;UNO;Ebonit;1;;1;0;0;0;64bdd318205765 LOCKER 4 LACI.jpg;-
1581;173;POMPA;21;57;98;OPERATOR;UCHIDA MD. 03VAS;Ebonit;1;;1;0;0;0;64bdd31824cb06 DISPENSER.jpg;-
1582;441;Kepegawaian;49;187;82;GEDUNG KANTOR;ICA;Ebonit;7;;7;0;0;0;64bdd35f476b57.jpeg;-
1583;55;Kepegawaian;49;187;82;GEDUNG KANTOR;CANON/EPSON;Ebonit;6;;6;0;0;0;64bdd35f4bee18.jpeg;-
1584;486;Kepegawaian;49;187;82;GEDUNG KANTOR;-;Ebonit;1;;1;0;0;0;64bdd3c0c03449.jpeg;-
1585;81;POMPA;21;57;98;OPERATOR;POWER LITE;Ebonit;1;;1;0;0;0;64bdd3c4759ea7 SENTER LED.jpg;-
1586;975;POMPA;21;57;98;OPERATOR;-;Besi;1;;1;0;0;0;64bdd3c493bf48 PANEL POMPA.jpg;PANEL POMPA NO 1 & 2
1587;0;MANAGER;49;187;82;GEDUNG KANTOR;0;0;0;0;0;0;0;0;0;0
1588;151;POMPA;21;57;98;OPERATOR;OTO;Besi;1;;1;0;0;0;64bdd47f2a8d79 CHAIN BLOCK.jpg;-
1589;445;POMPA;21;57;98;OPERATOR;AMF+ATS 135 KVA;Besi;1;;1;0;0;0;64bdd47f2fc7b10 PANEL LISTRIK.jpg;-
1590;126;MANAGER;49;187;82;GEDUNG KANTOR;LG;Ebonit;1;;1;0;0;0;64bdd4a19b9141.jpeg;-
1591;481;MANAGER;49;187;82;GEDUNG KANTOR;LENOVO;Ebonit;1;;1;0;0;0;64bdd4a19fe982.jpeg;-
1592;0;STAF;16;31;102;GEDUNG KANTOR;0;0;0;0;0;0;0;0;0;0
1593;0;STAF;16;31;102;GEDUNG KANTOR;0;0;0;0;0;0;0;0;0;0
1594;55;MANAGER;49;187;82;GEDUNG KANTOR;EPSON;Ebonit;1;;1;0;0;0;64bdd506caef53.jpeg;-
1595;678;MANAGER;49;187;82;GEDUNG KANTOR;-;Ebonit;2;;2;0;0;0;64bdd506cf56b4.jpeg;-
1596;254;MANAGER;49;187;82;GEDUNG KANTOR;CHITOSE/BROTHER;Ebonit;3;;3;0;0;0;64bdd543649be5.jpeg;-
1601;367;POMPA;21;57;98;OPERATOR;2X37 Kw;Besi;1;;1;0;0;0;64bdd5fb170d411 PANEL INVERTER.jpg;-
1602;197;POMPA;21;57;98;OPERATOR;PERKINS;Besi;1;;1;0;0;0;64bdd5fb1d072Logo Perumdam.jpg;TROUBLE
1605;151;POMPA;21;57;98;OPERATOR;BECO;Besi;1;;1;0;0;0;64bdd67256e8e13 CHAIN BLOCK.jpg;BARU
1606;512;POMPA;21;57;98;OPERATOR;SHIMIZU MODEL : PS-135 E;Besi;1;;1;0;0;0;64bdd6725af9d14 POMPA SHIMITZU.jpg;BARU
1607;124;STAF;16;31;102;GEDUNG KANTOR;PANASONIV 2 PK / CNPN18RK;Ebonit;1;;1;0;0;0;64bdd727a7a4b1. AC SPLIT.jpg;-
1608;627;STAF;16;31;102;GEDUNG KANTOR;PANASONIC/42;Ebonit;1;;1;0;0;0;64bdd727ac0482. TV.jpg;-
1609;259;STAF;16;31;102;GEDUNG KANTOR;3 SEAT SILVER;Besi;1;;1;0;0;0;64bdd79c4f4a03. KURSI TUNGGU.jpg;-
1610;253;STAF;16;31;102;GEDUNG KANTOR;CHITOS;Ebonit;7;;7;0;0;0;64bdd79c547a34. KURSI KERJA.jpg;-
1611;254;STAF;16;31;102;GEDUNG KANTOR;FANTONI;Ebonit;1;;1;0;0;0;64bdd82b6f1ba5. KURSI KERJA RODA PUTAR.jpg;-
1612;826;STAF;16;31;102;GEDUNG KANTOR;SECURELINE;Besi;1;;1;0;0;0;64bdd82b74ab06. LOCKER ARSIP.jpg;-
1613;0;0;45;0;118;0;0;0;0;0;0;0;0;0;0;0
1614;294;ASISTEN MANAGER;22;129;118;GEDUNG KANTOR;OGGI;Ebonit;1;;1;0;0;0;64bdd99cf178e1.jpg;Meja Kerja Asmen
1615;253;ASISTEN MANAGER;22;129;118;GEDUNG KANTOR;-;Ebonit;1;;1;0;0;0;64bdd99d0196f2.jpg;Kursi Kerja Asmen
1616;0;0;45;184;118;0;0;0;0;0;0;0;0;0;0;0
1617;830;STAF;16;31;102;GEDUNG KANTOR;-;Ebonit;4;;0;4;0;0;64bddbdfbf194Screenshot (1).png;-
1618;481;STAF;16;31;102;GEDUNG KANTOR;ASUS PUTIH ;Ebonit;1;;1;0;0;0;64bddbdfc35b37. PC ALL IN ONE.jpg;-
1619;0;0;45;184;118;Gedung Kantor, Operator,Gudang Dan PBK;0;0;0;0;0;0;0;0;0;0
1620;0;0;45;184;118;Gedung Kantor, Operator,Gudang Dan PBK;0;0;0;0;0;0;0;0;0;0
1621;258;ASISTEN MANAGER;22;129;118;GEDUNG KANTOR;-;Ebonit;1;;1;0;0;0;64bddc34f1c063.jpg;-
1622;275;ASISTEN MANAGER;22;129;118;GEDUNG KANTOR;"Samsung 19""";Ebonit;1;;1;0;0;0;64bddc3501d784.jpg;-
1623;275;STAF;16;31;102;GEDUNG KANTOR;LG / 19M38A;Ebonit;1;;1;0;0;0;64bddc7b501578. MONITOR PC.jpg;-
1624;480;STAF;16;31;102;GEDUNG KANTOR;SIMBADDA;Ebonit;1;;1;0;0;0;64bddc7b5490e9. PC.jpg;-
1625;480;ASISTEN MANAGER;22;129;118;GEDUNG KANTOR;Brizz;Ebonit;1;;1;0;0;0;64bddcc2189ba5.jpg;"PC + Keyboard Mouse	"
1626;275;STAF;16;31;102;GEDUNG KANTOR;LG;Ebonit;1;;1;0;0;0;64bddcd38e6b210. MONITOR PC.jpg;-
1627;481;STAF;16;31;102;GEDUNG KANTOR;BRIZZ;Ebonit;1;;1;0;0;0;64bddcd395ca211. PC BRIZZ.jpg;-
1628;0;STAF;22;129;118;GEDUNG KANTOR;0;0;0;0;0;0;0;0;0;0
1629;55;STAF;16;31;102;GEDUNG KANTOR;EPSON/L360;Ebonit;1;;1;0;0;0;64bddd399cbd312. PRINTER.jpg;-
1630;481;STAF;16;31;102;GEDUNG KANTOR;LENOVO HITAM;Ebonit;1;;1;0;0;0;64bddd39a16e413. PC ALL IN ONE HITAM.jpg;-
1631;441;STAF;16;31;102;GEDUNG KANTOR;ICA/CE 1200;Ebonit;1;;1;0;0;0;64bddd87e27a614. UPS.jpg;-
1632;55;STAF;16;31;102;GEDUNG KANTOR;EPSON / L3110;Ebonit;1;;1;0;0;0;64bddd87e77b615. PRINTER.jpg;-
1633;124;STAF;22;129;118;GEDUNG KANTOR;Panasonic;Ebonit;2;;2;0;0;0;64bddddd3e4151.jpg;-
1634;290;STAF;22;129;118;GEDUNG KANTOR;-;Ebonit;1;;1;0;0;0;64bddddd590142.jpg;Meja Tengah
1635;237;STAF;16;31;102;GEDUNG KANTOR;MIYAKO/18;Ebonit;1;;1;0;0;0;64bddde491e5b16 KIPAS ANGIN.jpg;-
1636;179;STAF;16;31;102;GEDUNG KANTOR;SOLUTION X601;Ebonit;1;;1;0;0;0;64bddde497d7b17. FINGER PRINT.jpg;-
1637;830;STAF;22;129;118;GEDUNG KANTOR;Oggi;Ebonit;8;;8;0;0;0;64bdde5e080043.jpg;-
1638;827;STAF;22;129;118;GEDUNG KANTOR;;Ebonit;14;;14;0;0;0;64bdde5e0c4d54.jpg;-
1639;481;STAF;22;129;118;GEDUNG KANTOR;Lenovo;Ebonit;4;;4;0;0;0;64bdded3b37235.jpg;-
1640;481;STAF;22;129;118;GEDUNG KANTOR;DELL;Ebonit;1;;1;0;0;0;64bdded3b7bf56.jpg;-
1641;55;STAF;22;129;118;GEDUNG KANTOR;Epson L350;Ebonit;1;;1;0;0;0;64bddf32b33127.jpg;-
1642;55;STAF;22;129;118;GEDUNG KANTOR;Epson L3251;Ebonit;1;;1;0;0;0;64bddf32b8b138.jpg;-
1643;0;0;22;0;82;0;0;0;0;0;0;0;0;0;0;0
1644;0;0;22;60;82;0;0;0;0;0;0;0;0;0;0;0
1645;0;0;22;60;82;GEDUNG KANTOR;0;0;0;0;0;0;0;0;0;0
1646;0;ASISTEN MANAGER;22;60;82;GEDUNG KANTOR;0;0;0;0;0;0;0;0;0;0
1647;55;STAF;22;129;118;GEDUNG KANTOR;Canon  lx 6560;Ebonit;1;;1;0;0;0;64bde0108e15d9.jpg;-
1648;55;STAF;22;129;118;GEDUNG KANTOR;Epson L1800;Ebonit;1;;1;0;0;0;64bde01092f3f10.jpg;-
1649;126;ASISTEN MANAGER;22;60;82;GEDUNG KANTOR;SAMSUNG;Ebonit;1;;1;0;0;0;64bde070e600f1.jpeg;-
1650;481;ASISTEN MANAGER;22;60;82;GEDUNG KANTOR;LENOVO;Ebonit;1;;1;0;0;0;64bde0711460d2.jpeg;-
1651;290;ASISTEN MANAGER;22;60;82;GEDUNG KANTOR;OGGI;Ebonit;1;;1;0;0;0;64bde0dccd3703.jpeg;-
1652;255;ASISTEN MANAGER;22;60;82;GEDUNG KANTOR;-;Ebonit;1;;1;0;0;0;64bde0dcd17784.jpeg;-
1653;55;STAF;22;129;118;GEDUNG KANTOR;Epson L360;Ebonit;1;;1;0;0;0;64bde0f943ca211.jpg;-
1654;275;STAF;22;129;118;GEDUNG KANTOR;LG;Ebonit;5;;5;0;0;0;64bde0f95402512.jpg;"2 Di Atas Lemari
"
1655;0;MANAGER;22;60;82;GEDUNG KANTOR;0;0;0;0;0;0;0;0;0;0
1656;55;MANAGER;22;60;82;GEDUNG KANTOR;EPSON/CANON;Ebonit;3;;2;0;1;0;64bde177d4df51.jpeg;-
1657;481;MANAGER;22;60;82;GEDUNG KANTOR;LENOVO;Ebonit;1;;1;0;0;0;64bde177d94012.jpeg;-
1658;678;MANAGER;22;60;82;GEDUNG KANTOR;SAGA;Ebonit;0;;1;0;0;0;64bde1f7db8813.jpeg;-
1659;126;MANAGER;22;60;82;GEDUNG KANTOR;PANASONIC;Ebonit;1;;1;0;0;0;64bde1f7df1464.jpeg;-
1660;480;STAF;22;129;118;GEDUNG KANTOR;Simbadda;Ebonit;5;;4;0;1;0;64bde252b890b13.jpg;-
1661;676;STAF;22;129;118;GEDUNG KANTOR;Brother ;Besi;1;;1;0;0;0;64bde252beb5a14.jpg;Lemari Arsip
1662;0;0;22;60;118;0;0;0;0;0;0;0;0;0;0;0
1663;0;0;22;60;118;MANAGER;0;0;0;0;0;0;0;0;0;0
1664;0;MANAGER;22;60;118;MANAGER;0;0;0;0;0;0;0;0;0;0
1665;676;STAF;22;129;118;GEDUNG KANTOR;-;Ebonit;3;;3;0;0;0;64bde335bbdd815.jpg;-
1666;284;STAF;22;129;118;GEDUNG KANTOR;Brother ;Kayu;1;;1;0;0;0;64bde335c100b16.jpg;"Lemari Arsip Pintu Kaca	"
1667;0;0;22;60;118;ASISTEN MANAGER;0;0;0;0;0;0;0;0;0;0
1668;0;ASISTEN MANAGER;22;60;118;ASISTEN MANAGER;0;0;0;0;0;0;0;0;0;0
1669;126;ASISTEN MANAGER;22;60;118;ASISTEN MANAGER;SAMSUNG;Ebonit;1;;1;0;0;0;64bde3ee8e8991.jpeg;-
1670;481;ASISTEN MANAGER;22;60;118;ASISTEN MANAGER;LENOVO;Ebonit;1;;1;0;0;0;64bde3eea79cc2.jpeg;-
1671;290;ASISTEN MANAGER;22;60;118;ASISTEN MANAGER;OGGI;Ebonit;1;;1;0;0;0;64bde42b93d9d3.jpeg;-
1672;255;ASISTEN MANAGER;22;60;118;ASISTEN MANAGER;-;Ebonit;1;;1;0;0;0;64bde42b981e44.jpeg;Kursi Asman
1673;55;MANAGER;22;60;118;MANAGER;EPSON/CANON;Ebonit;3;;2;0;1;0;64bde48aeafae1.jpeg;-
1674;481;MANAGER;22;60;118;MANAGER;LENOVO;Ebonit;1;;1;0;0;0;64bde48aef48c2.jpeg;-
1675;678;MANAGER;22;60;118;MANAGER;SAGA;Ebonit;1;;1;0;0;0;64bde4fe13cc73.jpeg;-
1676;126;MANAGER;22;60;118;MANAGER;PANASONIC;Ebonit;1;;1;0;0;0;64bde4fe178c84.jpeg;-
1677;177;MANAGER;22;60;118;MANAGER;-;Ebonit;1;;1;0;0;0;64bde543a45f65.jpeg;-
1678;376;MANAGER;22;60;118;MANAGER;-;Ebonit;1;;1;0;0;0;64bde543a88376.jpeg;-
1679;121;STAF;22;129;118;GEDUNG KANTOR;-;Kayu;2;;2;0;0;0;64bde5da8e0e817.jpg;-
1680;828;STAF;22;129;118;GEDUNG KANTOR;Uchida;Ebonit;1;;1;0;0;0;64bde5da9258018.jpg;-
1681;828;MANAGER;22;60;118;MANAGER;UCHIDA;Ebonit;1;;1;0;0;0;64bde5ed48a227.jpeg;-
1682;280;MANAGER;22;60;118;MANAGER;BROTHER;Besi;1;;1;0;0;0;64bde5ed4bf9f8.jpeg;-
1683;441;MANAGER;22;60;118;MANAGER;ICA;Ebonit;4;;2;0;2;0;64bde69d690f29.jpeg;-
1684;480;MANAGER;22;60;118;MANAGER;SETPC;Ebonit;2;;1;0;1;0;64bde69d6e88f10.jpeg;-
1685;616;POMPA DISTRIBUSI;21;101;106;Ruang Pompa;-;Besi;2;;2;0;0;0;64bde73ca3d441 TANKI WATER HAMMER.jpg;-
1686;327;POMPA DISTRIBUSI;21;101;106;Ruang Pompa;GRUNDFOS 11 KW;Besi;1;;1;0;0;0;64bde73cab0df2 MOTOR POMPA NO.2.jpg;-
1687;0;0;21;0;118;0;0;0;0;0;0;0;0;0;0;0
1688;0;0;22;60;118;Gedung Kantor - Operator - Gudang Dan PBK;0;0;0;0;0;0;0;0;0;0
1689;0;0;21;56;118;0;0;0;0;0;0;0;0;0;0;0
1690;0;STAF;22;60;118;Gedung Kantor - Operator - Gudang Dan PBK;0;0;0;0;0;0;0;0;0;0
1691;0;0;21;56;118;GEDUNG KANTOR;0;0;0;0;0;0;0;0;0;0
1692;126;STAF;22;60;118;Gedung Kantor - Operator - Gudang Dan PBK;SAMSUNG-SHARP;Ebonit;2;;2;0;0;0;64bde7f6c273c1.jpeg;-
1693;254;STAF;22;60;118;Gedung Kantor - Operator - Gudang Dan PBK;BROTHER;Ebonit;4;;3;0;1;0;64bde7f6c62202.jpeg;-
1694;0;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;0;0;0;0;0;0;0;0;0;0
1695;290;STAF;22;60;118;Gedung Kantor - Operator - Gudang Dan PBK;SAGA;Ebonit;4;;4;0;0;0;64bde849614b13.jpeg;-
1696;55;STAF;22;60;118;Gedung Kantor - Operator - Gudang Dan PBK;EPSON;Ebonit;1;;1;0;0;0;64bde84964d644.jpeg;-
1697;280;STAF;22;60;118;Gedung Kantor - Operator - Gudang Dan PBK;BROTHER;Besi;2;;2;0;0;0;64bde89434c2c5.jpeg;-
1698;275;STAF;22;60;118;Gedung Kantor - Operator - Gudang Dan PBK;LG;Ebonit;2;;2;0;0;0;64bde894388716.jpeg;"20"""
1699;480;STAF;22;60;118;Gedung Kantor - Operator - Gudang Dan PBK;SETPC;Ebonit;2;;2;0;0;0;64bde8e5f27777.jpeg;-
1700;290;STAF;22;60;118;Gedung Kantor - Operator - Gudang Dan PBK;SET;Ebonit;2;;2;0;0;0;64bde8e6023cf8.jpeg;Meja Custom
1701;678;STAF;22;60;118;Gedung Kantor - Operator - Gudang Dan PBK;SAGA;Ebonit;1;;1;0;0;0;64bde90863c0d9.jpeg;-
1702;294;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;Melody Furniture;Ebonit;1;;1;0;0;0;64bde939c915d1.jpg;"Meja Admin Manager Distribusi	"
1703;481;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;Lenovo All In One;Ebonit;1;;1;0;0;0;64bde939d49672.jpg;"PC Admin Manager Distribusi	"
1704;498;POMPA DISTRIBUSI;21;101;106;Ruang Pompa;GRUNFOS ;Besi;1;;1;0;0;0;64bde93c0b3043 POMPA NO2.jpg;-
1705;324;POMPA DISTRIBUSI;21;101;106;Ruang Pompa;GRUNDFOS TYPE CR125-3-1A-F-A-E-HQQE;Besi;1;;1;0;0;0;64bde93c0fdb24 MOTOR POMPA NO1.jpg;-
1706;178;STAF;41;39;118;GEDUNG KANTOR;BROTHER;Besi;1;;1;0;0;0;64bde9a13be12Logo Perumdam.jpg;-
1707;55;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;Epson L3110;Ebonit;1;;1;0;0;0;64bde9fbea7e53.jpg;"Printer Admin Manager Distribusi		"
1708;275;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;LG;Ebonit;1;;1;0;0;0;64bde9fc10dd24.jpg;"Monitor PC Admin Manager Dist		"
1709;0;0;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;0;0;0;0;0;0;0;0;0;0
1710;294;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;Melody Furniture;Ebonit;1;;1;0;0;0;64bdeaaa35e795.jpg;"Meja Kerja Admin Dist. Wil.1	"
1711;480;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;-;Ebonit;1;;1;0;0;0;64bdeaaa588346.jpg;"PC Admin Dist. Wil.1	
"
1712;0;Ruang Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;0;0;0;0;0;0;0;0;0;0
1714;55;Ruang Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;EPSON;Ebonit;1;;1;0;0;0;64bdeb4f1ef842.jpeg;-
1715;55;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;Epson L3110;Ebonit;1;;1;0;0;0;64bdeb62bb7d87.jpg;"Printer Admin Dist. Wil.1	
"
1716;290;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;"-		";Ebonit;1;;1;0;0;0;64bdeb62bfdbb8.jpg;"Meja Asisten Manager Dist. Wil.1		"
1717;481;Ruang Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;HP;Ebonit;1;;1;0;0;0;64bdeba73e3b73.jpeg;-
1718;255;Ruang Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;INFORMA;Ebonit;1;;1;0;0;0;64bdeba7435cd4.jpeg;-
1719;290;Ruang Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;INFORMA;Ebonit;1;;1;0;0;0;64bdec09ca7465.jpeg;-
1720;258;Ruang Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;INFORMA;Ebonit;2;;2;0;0;0;64bdec09d04836.jpeg;-
1721;827;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;Fantoni;Ebonit;6;;5;1;0;0;64bdecb4afdd39.jpg;-
1722;259;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;-;Besi;2;;2;0;0;0;64bdecb4c18a410.jpg;"Kursi Tunggu 4 Seat	
"
1723;88;Ruang Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;SAMSUNG;Ebonit;1;;1;0;0;0;64bdecc4eaa4e8.jpeg;-
1726;282;Ruang Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;CUSTOM;Ebonit;1;;1;0;0;0;64bdede33c4507.jpeg;-
1727;498;POMPA DISTRIBUSI;21;101;106;Ruang Pompa;RESS 2 HEAD 65,5 M;Besi;1;;1;0;0;0;64bdee079fefb5 POMPA NO.1.jpg;-
1728;975;POMPA DISTRIBUSI;21;101;106;Ruang Pompa;NO 1 RESS 2;Besi;1;;1;0;0;0;64bdee07a65656 PANEL POMPA NO.1.jpg;-
1729;0;Ruang Rapat Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;0;0;0;0;0;0;0;0;0;0
1730;88;Ruang Rapat Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;SHARP;Ebonit;1;;1;0;0;0;64bdee8f9118dLogo Perumdam.jpg;"42"""
1731;88;Ruang Rapat Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;MITV;Ebonit;1;;1;0;0;0;64bdee8f975082.jpeg;"32"""
1732;975;POMPA DISTRIBUSI;21;101;106;Ruang Pompa;NO 2 REE 2;Besi;1;;1;0;0;0;64bdeed7748267 PANEL POMPA NO.2.jpg;-
1733;445;POMPA DISTRIBUSI;21;101;106;Ruang Pompa;REE 2 ;Besi;1;;1;0;0;0;64bdeed7786c48 PANEL LISTRIK.jpg;-
1734;528;Ruang Rapat Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;EPSON;Ebonit;1;;1;0;0;0;64bdeeea711893.jpeg;-
1735;678;Ruang Rapat Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;CUSTOM;Ebonit;1;;1;0;0;0;64bdeeea74dfa4.jpeg;-
1736;281;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;Brother ;Besi;1;;1;0;0;0;64bdef192207b13.jpg;-
1737;828;ASISTEN MANAGER;21;56;118;GEDUNG KANTOR;Maspion MD-04 ND;Ebonit;1;;1;0;0;0;64bdef192693014.jpg;-
1738;498;POMPA DISTRIBUSI;21;101;106;Ruang Pompa;RESS 1 TORIMSHA PUMP CFR 80-250;Besi;1;;1;0;0;0;64bdef5b25c455 POMPA NO.1.jpg;-
1739;458;POMPA DISTRIBUSI;21;101;106;Ruang Pompa;-;Besi;1;;1;0;0;0;64bdef5b29ab310 PANEL PENERANGAN.jpg;-
1740;679;Ruang Rapat Direktur Teknik;45;184;118;Gedung Kantor - Operator - Gudang Dan PBK;INFORMA;Ebonit;1;;1;0;0;0;64bdefe1ae85d5.jpeg;-
